"global_step","train-dgx_1nodo_semifreezed_0.000001_full - _step","train-dgx_1nodo_semifreezed_0.000001_full - _step__MIN","train-dgx_1nodo_semifreezed_0.000001_full - _step__MAX","train-dgx_1nodo_semifreezed_0.000001_full - losses/inner_action_loss","train-dgx_1nodo_semifreezed_0.000001_full - losses/inner_action_loss__MIN","train-dgx_1nodo_semifreezed_0.000001_full - losses/inner_action_loss__MAX","train-dgx_1nodo_semifreezed_0.00001_full - _step","train-dgx_1nodo_semifreezed_0.00001_full - _step__MIN","train-dgx_1nodo_semifreezed_0.00001_full - _step__MAX","train-dgx_1nodo_semifreezed_0.00001_full - losses/inner_action_loss","train-dgx_1nodo_semifreezed_0.00001_full - losses/inner_action_loss__MIN","train-dgx_1nodo_semifreezed_0.00001_full - losses/inner_action_loss__MAX","train-dgx_1nodo_semifreezed_0.0001_full - _step","train-dgx_1nodo_semifreezed_0.0001_full - _step__MIN","train-dgx_1nodo_semifreezed_0.0001_full - _step__MAX","train-dgx_1nodo_semifreezed_0.0001_full - losses/inner_action_loss","train-dgx_1nodo_semifreezed_0.0001_full - losses/inner_action_loss__MIN","train-dgx_1nodo_semifreezed_0.0001_full - losses/inner_action_loss__MAX","train-dgx_1nodo_freezed_full - _step","train-dgx_1nodo_freezed_full - _step__MIN","train-dgx_1nodo_freezed_full - _step__MAX","train-dgx_1nodo_freezed_full - losses/inner_action_loss","train-dgx_1nodo_freezed_full - losses/inner_action_loss__MIN","train-dgx_1nodo_freezed_full - losses/inner_action_loss__MAX"
"21772800","68505","37795","99215","0.416632275","0.3102813","0.52298325","99395","99395","99395","0.3294305","0.3294305","0.3294305","","","","","","","","","","","",""
"21778560","37805","37805","37805","0.26942974","0.26942974","0.26942974","99405","99405","99405","0.41304582","0.41304582","0.41304582","","","","","","","","","","","",""
"21784320","","","","","","","68615","37815","99415","0.40413153","0.31363446","0.4946286","99625","99625","99625","0.4099733","0.4099733","0.4099733","","","","","",""
"21790080","68535","37825","99245","0.29399516","0.23074332","0.357247","","","","","","","68730","37825","99635","0.3594698","0.28462246","0.43431714","","","","","",""
"21795840","68545","37835","99255","0.304373515","0.2739281","0.33481893","","","","","","","37835","37835","37835","0.3070505","0.3070505","0.3070505","","","","","",""
"21801600","68555","37845","99265","0.29658965","0.2803826","0.3127967","37845","37845","37845","0.35420895","0.35420895","0.35420895","","","","","","","","","","","",""
"21807360","","","","","","","99455","99455","99455","0.23607971","0.23607971","0.23607971","68760","37855","99665","0.331490335","0.28983855","0.37314212","","","","","",""
"21813120","","","","","","","","","","","","","99675","99675","99675","0.39389408","0.39389408","0.39389408","","","","","",""
"21818880","68585","37875","99295","0.43830763","0.42079076","0.4558245","37875","37875","37875","0.2953822","0.2953822","0.2953822","68780","37875","99685","0.29800698000000003","0.2616218","0.33439216","","","","","",""
"21824640","68595","37885","99305","0.405566275","0.39463407","0.41649848","68685","37885","99485","0.24478244","0.23354863","0.25601625","","","","","","","","","","","",""
"21830400","99315","99315","99315","0.51730037","0.51730037","0.51730037","37895","37895","37895","0.28458336","0.28458336","0.28458336","","","","","","","","","","","",""
"21836160","","","","","","","99505","99505","99505","0.13409744","0.13409744","0.13409744","37905","37905","37905","0.21079494","0.21079494","0.21079494","","","","","",""
"21841920","37915","37915","37915","0.38816565","0.38816565","0.38816565","99515","99515","99515","0.19610329","0.19610329","0.19610329","","","","","","","21325","21325","21325","0.8562884","0.8562884","0.8562884"
"21847680","","","","","","","99525","99525","99525","0.19295415","0.19295415","0.19295415","37925","37925","37925","0.26773188","0.26773188","0.26773188","","","","","",""
"21852160","","","","","","","","","","","","","","","","","","","21335","21335","21335","0.7269859","0.7269859","0.7269859"
"21853440","99355","99355","99355","0.30941242","0.30941242","0.30941242","37935","37935","37935","0.519422","0.519422","0.519422","99745","99745","99745","0.33769763","0.33769763","0.33769763","","","","","",""
"21859200","","","","","","","68745","37945","99545","0.30700968","0.1709415","0.44307786","","","","","","","","","","","",""
"21864960","68665","37955","99375","0.475454865","0.27619773","0.674712","68755","37955","99555","0.265554505","0.26268396","0.26842505","99765","99765","99765","0.22259535","0.22259535","0.22259535","","","","","",""
"21870720","99385","99385","99385","0.5159022","0.5159022","0.5159022","","","","","","","68870","37965","99775","0.26481556","0.20446172","0.3251694","","","","","",""
"21876480","","","","","","","99575","99575","99575","0.2969614","0.2969614","0.2969614","99785","99785","99785","0.26866156","0.26866156","0.26866156","","","","","",""
"21882240","","","","","","","68785","37985","99585","0.27077726","0.22949092","0.3120636","99795","99795","99795","0.19539832","0.19539832","0.19539832","","","","","",""
"21888000","37995","37995","37995","0.32641104","0.32641104","0.32641104","99595","99595","99595","0.21657385","0.21657385","0.21657385","68900","37995","99805","0.26610228","0.22444876","0.3077558","","","","","",""
"21893760","","","","","","","38005","38005","38005","0.29604876","0.29604876","0.29604876","99815","99815","99815","0.39277655","0.39277655","0.39277655","","","","","",""
"21899520","68725","38015","99435","0.37632268999999996","0.2583896","0.49425578","","","","","","","38015","38015","38015","0.32343897","0.32343897","0.32343897","","","","","",""
"21903360","","","","","","","","","","","","","","","","","","","21385","21385","21385","0.37580806","0.37580806","0.37580806"
"21905280","38025","38025","38025","0.49339548","0.49339548","0.49339548","","","","","","","","","","","","","","","","","",""
"21911040","38035","38035","38035","0.5399923","0.5399923","0.5399923","38035","38035","38035","0.32591358","0.32591358","0.32591358","99845","99845","99845","0.44024554","0.44024554","0.44024554","","","","","",""
"21913600","","","","","","","","","","","","","","","","","","","21395","21395","21395","0.44443485","0.44443485","0.44443485"
"21916800","68755","38045","99465","0.43026301999999994","0.2749622","0.58556384","99645","99645","99645","0.25018057","0.25018057","0.25018057","38045","38045","38045","0.2878126","0.2878126","0.2878126","","","","","",""
"21922560","","","","","","","","","","","","","99865","99865","99865","0.38732466","0.38732466","0.38732466","","","","","",""
"21923840","","","","","","","","","","","","","","","","","","","21405","21405","21405","0.37683567","0.37683567","0.37683567"
"21928320","38065","38065","38065","0.5582585","0.5582585","0.5582585","68865","38065","99665","0.32466438","0.30814636","0.3411824","38065","38065","38065","0.21916848","0.21916848","0.21916848","","","","","",""
"21934080","68785","38075","99495","0.48166274","0.32173318","0.6415923","68875","38075","99675","0.38170269","0.333265","0.43014038","38075","38075","38075","0.19418778","0.19418778","0.19418778","21415","21415","21415","0.40180302","0.40180302","0.40180302"
"21939840","38085","38085","38085","0.755636","0.755636","0.755636","38085","38085","38085","0.35610923","0.35610923","0.35610923","38085","38085","38085","0.19021478","0.19021478","0.19021478","","","","","",""
"21945600","","","","","","","","","","","","","99905","99905","99905","0.3445141","0.3445141","0.3445141","","","","","",""
"21951360","","","","","","","68905","38105","99705","0.40929347","0.261366","0.55722094","38105","38105","38105","0.42820743","0.42820743","0.42820743","","","","","",""
"21957120","","","","","","","68915","38115","99715","0.349374955","0.24757786","0.45117205","69020","38115","99925","0.34953398999999996","0.33976963","0.35929835","","","","","",""
"21962880","99545","99545","99545","0.5057453","0.5057453","0.5057453","","","","","","","99935","99935","99935","0.31959766","0.31959766","0.31959766","","","","","",""
"21968640","99555","99555","99555","0.37792665","0.37792665","0.37792665","","","","","","","38135","38135","38135","0.3766259","0.3766259","0.3766259","","","","","",""
"21974400","68855","38145","99565","0.5195156","0.4637807","0.5752505","38145","38145","38145","0.5984313","0.5984313","0.5984313","69050","38145","99955","0.364962535","0.33988065","0.39004442","","","","","",""
"21975040","","","","","","","","","","","","","","","","","","","21455","21455","21455","0.35568976","0.35568976","0.35568976"
"21980160","","","","","","","","","","","","","69060","38155","99965","0.260870085","0.25138977","0.2703504","","","","","",""
"21985280","","","","","","","","","","","","","","","","","","","21465","21465","21465","0.6741672","0.6741672","0.6741672"
"21985920","38165","38165","38165","0.41809148","0.41809148","0.41809148","","","","","","","38165","38165","38165","0.23764701","0.23764701","0.23764701","","","","","",""
"21991680","68885","38175","99595","0.46122055","0.3675412","0.5548999","38175","38175","38175","0.22988883","0.22988883","0.22988883","69080","38175","99985","0.25973369","0.23987314","0.27959424","","","","","",""
"21997440","","","","","","","68985","38185","99785","0.24374911","0.2174685","0.27002972","","","","","","","","","","","",""
"22003200","38195","38195","38195","0.4915203","0.4915203","0.4915203","","","","","","","38195","38195","38195","0.2321483","0.2321483","0.2321483","","","","","",""
"22008960","38205","38205","38205","0.37170467","0.37170467","0.37170467","38205","38205","38205","0.17813735","0.17813735","0.17813735","","","","","","","","","","","",""
"22014720","","","","","","","","","","","","","38215","38215","38215","0.23221943","0.23221943","0.23221943","","","","","",""
"22020480","","","","","","","","","","","","","100035","100035","100035","0.45963165","0.45963165","0.45963165","","","","","",""
"22026240","99655","99655","99655","0.48862022","0.48862022","0.48862022","99835","99835","99835","0.26879832","0.26879832","0.26879832","100045","100045","100045","0.32708058","0.32708058","0.32708058","","","","","",""
"22032000","68955","38245","99665","0.46253466499999996","0.43452743","0.4905419","99845","99845","99845","0.25037703","0.25037703","0.25037703","","","","","","","","","","","",""
"22037760","38255","38255","38255","0.56156284","0.56156284","0.56156284","38255","38255","38255","0.44743943","0.44743943","0.44743943","","","","","","","","","","","",""
"22043520","38265","38265","38265","0.48145583","0.48145583","0.48145583","99865","99865","99865","0.2581397","0.2581397","0.2581397","100075","100075","100075","0.18948607","0.18948607","0.18948607","","","","","",""
"22046720","","","","","","","","","","","","","","","","","","","21525","21525","21525","0.5090911","0.5090911","0.5090911"
"22049280","68985","38275","99695","0.44448592000000003","0.36370084","0.525271","","","","","","","100085","100085","100085","0.20689975","0.20689975","0.20689975","","","","","",""
"22055040","68995","38285","99705","0.5020273199999999","0.42432714","0.5797275","38285","38285","38285","0.45729783","0.45729783","0.45729783","69190","38285","100095","0.23041916","0.20792809","0.25291023","","","","","",""
"22060800","","","","","","","69095","38295","99895","0.31032334","0.21540058","0.4052461","","","","","","","","","","","",""
"22066560","38305","38305","38305","0.37540075","0.37540075","0.37540075","","","","","","","","","","","","","","","","","",""
"22072320","38315","38315","38315","0.32377708","0.32377708","0.32377708","99915","99915","99915","0.32812518","0.32812518","0.32812518","38315","38315","38315","0.43803483","0.43803483","0.43803483","","","","","",""
"22078080","69035","38325","99745","0.40226023499999997","0.33789197","0.4666285","99925","99925","99925","0.27080297","0.27080297","0.27080297","","","","","","","","","","","",""
"22083840","38335","38335","38335","0.30975637","0.30975637","0.30975637","69135","38335","99935","0.41144036","0.32118192","0.5016988","100145","100145","100145","0.33584666","0.33584666","0.33584666","","","","","",""
"22089600","99765","99765","99765","0.45716557","0.45716557","0.45716557","99945","99945","99945","0.3743642","0.3743642","0.3743642","100155","100155","100155","0.43912464","0.43912464","0.43912464","","","","","",""
"22095360","69065","38355","99775","0.33598129","0.3296278","0.34233478","99955","99955","99955","0.2003981","0.2003981","0.2003981","38355","38355","38355","0.3320099","0.3320099","0.3320099","","","","","",""
"22101120","38365","38365","38365","0.38789642","0.38789642","0.38789642","69165","38365","99965","0.309531135","0.2923296","0.32673267","38365","38365","38365","0.40183434","0.40183434","0.40183434","","","","","",""
"22106880","69085","38375","99795","0.39098644","0.38681936","0.39515352","69175","38375","99975","0.25944371499999996","0.25039473","0.2684927","38375","38375","38375","0.38619712","0.38619712","0.38619712","","","","","",""
"22118400","","","","","","","69195","38395","99995","0.332267515","0.3113053","0.35322973","100205","100205","100205","0.37079528","0.37079528","0.37079528","","","","","",""
"22124160","99825","99825","99825","0.42140448","0.42140448","0.42140448","","","","","","","100215","100215","100215","0.27597815","0.27597815","0.27597815","","","","","",""
"22129920","69125","38415","99835","0.359405785","0.2336446","0.48516697","38415","38415","38415","0.28471625","0.28471625","0.28471625","","","","","","","","","","","",""
"22135680","38425","38425","38425","0.31803635","0.31803635","0.31803635","100025","100025","100025","0.42308262","0.42308262","0.42308262","100235","100235","100235","0.3635545","0.3635545","0.3635545","","","","","",""
"22138880","","","","","","","","","","","","","","","","","","","21615","21615","21615","0.34318638","0.34318638","0.34318638"
"22141440","","","","","","","69235","38435","100035","0.384609045","0.33785433","0.43136376","","","","","","","","","","","",""
"22147200","38445","38445","38445","0.2691173","0.2691173","0.2691173","100045","100045","100045","0.6490427","0.6490427","0.6490427","38445","38445","38445","0.33024076","0.33024076","0.33024076","","","","","",""
"22152960","38455","38455","38455","0.52428544","0.52428544","0.52428544","","","","","","","","","","","","","","","","","",""
"22158720","99885","99885","99885","0.5593811","0.5593811","0.5593811","38465","38465","38465","0.290171","0.290171","0.290171","38465","38465","38465","0.29745194","0.29745194","0.29745194","","","","","",""
"22164480","38475","38475","38475","0.56630546","0.56630546","0.56630546","38475","38475","38475","0.29174784","0.29174784","0.29174784","100285","100285","100285","0.3138136","0.3138136","0.3138136","","","","","",""
"22170240","99905","99905","99905","0.39175278","0.39175278","0.39175278","100085","100085","100085","0.22307974","0.22307974","0.22307974","38485","38485","38485","0.36607096","0.36607096","0.36607096","","","","","",""
